"","Latitude","Longitude","PontosAmostrais","Calcio","Magnesio","Al","Potassio","Fosforo","Enxofre","MO","CTC","SaturacaoPorBases","CalcioSaturacaoDeBases","MagnesioSaturacaoDebases","PotassioSaturacaoDeBases","pH","Latitude","Longitude","Rendimento.seco","Produtividade"
"2738",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00028254333472,-1.00015464221051,4.5,0
"2739",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00028310584918,-1.00015469131577,3.5,0
"2740",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00028361995735,-1.00015481388406,2.8,0
"2741",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00028401096332,-1.00015490858706,1.9,0
"2742",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00028464191425,-1.0001550278427,1.6,0
"2743",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00028527286519,-1.00015516093354,1.4,0
"2744",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00028575984915,-1.00015525914407,1.5,0
"2745",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027354518984,-1.00015483142165,0.2,0
"2746",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027271518891,-1.00015466325562,0.7,0
"2747",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027200912477,-1.00015450911966,1.4,0
"2748",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027112404081,-1.00015438635651,2.2,0
"2749",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027041088264,-1.00015424975814,2.7,0
"2750",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026963596473,-1.00015403248685,3.5,0
"2751",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026882682857,-1.00015389920114,3.7,0
"2752",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026811325311,-1.00015376260277,6.7,0
"2753",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026421112202,-1.00015299153326,29.5,1
"2754",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026353885882,-1.00015286526258,28.4,1
"2755",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024230518986,-1.00014915703592,42.8,1
"2756",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024148228295,-1.00014898185485,43.8,1
"2757",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024429443796,-1.00015264097625,7.8,0
"2758",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024484985839,-1.00015271112663,7.4,0
"2759",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024533684235,-1.00015277055958,6.8,0
"2760",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024583759706,-1.00015285474003,6.4,0
"2761",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024620773825,-1.00015295645807,5,0
"2762",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024681114768,-1.00015311410155,3.5,0
"2763",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024716793541,-1.00015319828199,5.9,0
"2764",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024757938886,-1.00015330331269,4.2,0
"2765",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024798416559,-1.00015338398562,4.4,0
"2766",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.0002486080225,-1.00015346115103,3.3,0
"2767",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024910210048,-1.00015353812158,3,0
"2768",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.0002494038052,-1.00015364334714,3.8,0
"2769",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024985657091,-1.00015370648247,3.8,0
"2770",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025034355487,-1.00015369595992,3.8,0
"2771",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025052841682,-1.00015370648247,19.1,1
"2772",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025065193631,-1.0001537485727,3.3,0
"2773",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025078213254,-1.00015379046806,3.8,0
"2774",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025091942279,-1.00015374155766,1,0
"2775",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025081676807,-1.00015370998999,3.1,0
"2776",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025072079009,-1.00015362931706,0.5,0
"2777",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00025087852782,-1.00015361528699,2.5,0
"2778",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026738632419,-1.0001320253405,7.3,0
"2779",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027412815179,-1.00013340262616,0.9,0
"2780",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.0002746289065,-1.00013346576149,2.6,0
"2781",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027503326593,-1.00013352538931,3.4,0
"2782",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.0002754998024,-1.00013363042001,6.4,0
"2783",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00027587036089,-1.00013371810797,6.8,0
"2784",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.0002443561977,-1.00012458082702,0.3,0
"2785",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024658497346,-1.00012475971047,4.7,0
"2786",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024716125868,-1.00012485421861,6.9,0
"2787",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024784019861,-1.00012496996673,6.9,0
"2788",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00024849869105,-1.00012513462524,7.9,0
"2789",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026353218209,-1.00011896957662,7.4,0
"2790",-1.00026451253763,-1.00013909734591,127,5.42,1.34,0.1,215,42.1,0,4.76,16.58,44.09,32.7,8.1,3.3,4.88,-1.00026012329439,-1.00011847540621,36.1,1
"2810",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023303955852,-1.00013136982423,30.8,1
"2811",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023260056355,-1.00013120516572,15.7,1
"2812",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023229885884,-1.00013119113565,15.6,1
"2813",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022048897626,-1.00013444708727,29.5,1
"2814",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00024230518986,-1.00014915703592,42.8,1
"2815",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00024148228295,-1.00014898185485,43.8,1
"2816",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023919842417,-1.00014857537241,41.3,1
"2817",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023835506978,-1.00014845260925,27.4,1
"2818",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023766235909,-1.00014833004096,22.3,1
"2819",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023711361539,-1.00014824936803,43.8,1
"2820",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023328659751,-1.00014749934363,43,1
"2821",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022979550258,-1.00014693502285,43.2,1
"2822",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022903435541,-1.00014677737937,42.3,1
"2823",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022834873875,-1.00014666513878,44.4,1
"2824",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022528954476,-1.00014631808929,45.4,1
"2825",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022055741274,-1.00014539288382,43.1,1
"2826",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021769726874,-1.00014488819085,41.5,1
"2827",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021700455806,-1.00014475841266,39.6,1
"2828",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021646290838,-1.0001447165173,36.4,1
"2829",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021541340996,-1.00014463935189,40,1
"2830",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021458382632,-1.00014459375415,6.1,0
"2831",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021386357413,-1.00014447449851,5.1,0
"2832",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.0002132601647,-1.000144404543,19.8,1
"2833",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021260834899,-1.00014428528737,25.9,1
"2834",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021189519082,-1.00014403995593,28.6,1
"2835",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021128468736,-1.00014386126734,28.1,1
"2836",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00021061284146,-1.00014376305681,28.6,1
"2837",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020991303675,-1.00014367556371,43.7,1
"2838",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020919987858,-1.00014350720281,39.7,1
"2839",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020860314588,-1.000143447575,39.9,1
"2840",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020788998772,-1.00014333903678,37.2,1
"2841",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020712174653,-1.00014317087075,27.6,1
"2842",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020629883962,-1.00014303057,20.9,1
"2843",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020546216195,-1.00014289747915,27.6,1
"2844",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.0002048996475,-1.00014280628367,27.4,1
"2845",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020419316606,-1.0001426311026,29.3,1
"2846",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.0002035075494,-1.00014248378682,28.5,1
"2847",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020288995192,-1.00014238226364,29.3,1
"2848",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020225900098,-1.00014228405311,23.1,1
"2849",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020166226828,-1.00014209484197,22.9,1
"2850",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020101796389,-1.00014197558633,17.1,1
"2851",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00020031815918,-1.00014188809323,16.9,1
"2852",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00019968053151,-1.00014177234512,22.2,1
"2853",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00019875455259,-1.00014147089337,22.4,1
"2854",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00019802762367,-1.00014135884764,29,1
"2855",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00019732114223,-1.00014125011456,42.5,1
"2856",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00019516747968,-1.00014094866282,43.8,1
"2857",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00019427571899,-1.00014086798989,40.7,1
"2858",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022018685425,-1.00014871197077,7.4,0
"2859",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022059163098,-1.00014882070385,7,0
"2860",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022105816745,-1.00014885577904,7.4,0
"2861",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022158604637,-1.0001489362571,6.8,0
"2862",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.0002221898731,-1.00014908708041,7.2,0
"2863",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022266976303,-1.00014909760296,7,0
"2864",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022352688818,-1.00014916405096,6.7,0
"2865",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022391789415,-1.00014924472388,6.6,0
"2866",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022426091112,-1.00014927278403,6.8,0
"2867",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022474789508,-1.00014929382915,6.5,0
"2868",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022523487904,-1.00014931136674,6.8,0
"2869",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022557789602,-1.00014932890433,7.5,0
"2870",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022603024444,-1.00014939535232,7.6,0
"2871",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00024429443796,-1.00015264097625,7.8,0
"2872",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023745663237,-1.00015381151317,0.3,0
"2873",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.0002367430569,-1.00015363983962,0.9,0
"2874",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023605744024,-1.00015347167359,1.5,0
"2875",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023523453333,-1.00015334891043,2.7,0
"2876",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023439076165,-1.00015320178951,3.5,0
"2877",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023375313398,-1.00015305447373,3.8,0
"2878",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023307377675,-1.00015293190544,4.5,0
"2879",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023217533934,-1.00015280212725,4.6,0
"2880",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023131821419,-1.00015259888603,6.3,0
"2881",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023084500099,-1.00015249015295,6.8,0
"2882",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00023028958056,-1.00015238862977,7.3,0
"2883",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022983681484,-1.00015225885158,7.2,0
"2884",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022917164566,-1.00015209770059,7.3,0
"2885",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022821812523,-1.0001518453541,7.5,0
"2886",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022784798404,-1.00015171557591,7.9,0
"2887",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022729924034,-1.0001516070377,7.1,0
"2888",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022668206016,-1.00015152636477,7.2,0
"2889",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022616085796,-1.000151407304,7,0
"2890",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022550236551,-1.00015129857092,7,0
"2891",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.0002250016108,-1.00015122491303,6.8,0
"2892",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.0002245283976,-1.00015116197255,7.3,0
"2893",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022395211239,-1.00015106726955,6.6,0
"2894",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022341046271,-1.00015097958158,6.1,0
"2895",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022282082403,-1.00015082544562,6,0
"2896",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022236805832,-1.00015074126518,5.4,0
"2897",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022193574008,-1.00015067812984,4.9,0
"2898",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022135987216,-1.00015049944125,4.2,0
"2899",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022070137972,-1.00015038739552,3.1,0
"28100",-1.00021946293104,-1.00014217107368,128,5.32,1.63,0,224,18.3,9.8,4.68,16.79,44.79,31.7,9.7,3.4,5.02,-1.00022021439576,-1.00015035232033,3.4,0
